name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
empty_75.0,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
empty_75.0,1,2,1,0.1076,3,0.09,0.07,0.16,0.67,0.0,6674288640,1702100992,8376389632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
empty_75.0,1,3,1,0.2166,3,0.25,0.17,0.42000000000000004,1.25,0.0,6678675456,1702100992,8380776448,0,0,0,0,0,0,0,49,146,6889,20576,0,0,0,0
empty_75.0,1,4,1,0.3226,3,0.31,0.28,0.5900000000000001,1.89,0.02,6681255936,1702100992,8383356928,0,28,0,294912,0,27,30,108,198,12909,25584,0,0,0,0
empty_75.0,1,5,1,0.4276,3,0.34,0.41,0.75,2.54,0.02,6681513984,1702100992,8383614976,0,78,0,12886016,0,62,99,109,200,12975,25836,0,0,0,0
empty_75.0,1,6,1,0.5324,3,0.44,0.66,1.1,3.0,0.02,6682312704,1702100992,8384413696,1,104,4096,19701760,0,84,131,111,202,13163,26024,0,0,0,0
empty_75.0,1,7,1,0.6388,3,0.53,0.9,1.4300000000000002,3.46,0.02,6635610112,1702100992,8337711104,1,1057,4096,44179456,0,194,342,111,202,13163,26024,0,0,0,0
empty_75.0,1,8,1,0.7455,3,0.53,1.06,1.59,4.11,0.02,6634414080,1702100992,8336515072,1,2591,4096,69345280,0,295,554,111,202,13163,26024,0,0,0,0
empty_75.0,1,9,1,0.8502,3,0.57,1.24,1.81,4.7,0.02,6634582016,1702100992,8336683008,1,3524,4096,84656128,0,380,766,111,202,13163,26024,0,0,0,0
empty_75.0,1,10,1,0.9585,3,0.59,1.41,2.0,5.34,0.02,6628081664,1702100992,8330182656,1,4672,4096,103186432,0,476,980,112,203,13309,26138,0,0,0,0
empty_75.0,1,11,1,1.0641,3,0.61,1.6,2.21,5.95,0.02,6625017856,1702100992,8327118848,1,5887,4096,123109376,0,569,1192,112,203,13309,26138,0,0,0,0
empty_75.0,1,12,1,1.1705,3,0.62,1.73,2.35,6.63,0.03,6627131392,1702100992,8329232384,1,6280,4096,134594560,0,647,1329,112,203,13309,26138,0,0,0,0
empty_75.0,1,13,1,1.2756,3,0.64,1.9,2.54,7.24,0.03,6628192256,1702100992,8330293248,1,7111,4096,161988608,0,746,1500,125,218,17010,34072,0,0,0,0
empty_75.0,1,14,1,1.3814,3,0.8,2.06,2.8600000000000003,7.71,0.05,6632914944,1702100992,8335015936,1,7396,4096,165650432,0,832,1618,125,218,17010,34072,0,0,0,0
empty_75.0,1,15,1,1.4894,3,1.05,2.22,3.2700000000000005,8.14,0.06,6639935488,1702100992,8342036480,1,7438,4096,165986304,0,861,1655,129,221,19250,34406,0,0,0,0
empty_75.0,1,16,1,1.5981,3,1.11,2.31,3.42,8.8,0.08,6643757056,1702100992,8345858048,1,7560,4096,166895616,0,924,1739,129,223,19250,34706,0,0,0,0
empty_75.0,1,17,1,1.7059,3,1.28,2.51,3.79,9.26,0.08,6653022208,1702100992,8355123200,1,7560,4096,166895616,0,924,1739,131,223,19382,34706,0,0,0,0
empty_75.0,1,18,1,1.8112,3,1.45,2.64,4.09,9.79,0.08,6670585856,1702100992,8372686848,1,7560,4096,166895616,0,924,1739,131,223,19382,34706,0,0,0,0
empty_75.0,1,19,1,1.9194,3,1.69,2.78,4.47,10.22,0.08,6678843392,1702100992,8380944384,1,7560,4096,166895616,0,924,1739,131,223,19382,34706,0,0,0,0
empty_75.0,1,20,1,2.0249,3,1.83,2.96,4.79,10.71,0.08,6672343040,1702100992,8374444032,1,7582,4096,167067648,0,959,1771,131,229,19382,35334,0,0,0,0
empty_75.0,1,21,1,2.1341,3,1.93,3.06,4.99,11.33,0.1,6666952704,1702100992,8369053696,36,7598,2125824,167215104,36,976,1805,131,229,19382,35334,0,0,0,0
empty_75.0,1,22,1,2.2414,3,2.04,3.25,5.29,11.82,0.12,6675828736,1702100992,8377929728,146,7598,9506816,167215104,169,976,1879,131,231,19382,35442,0,0,0,0
empty_75.0,1,23,1,2.3469,3,2.17,3.55,5.72,12.21,0.13,6669225984,1702100992,8371326976,337,7598,25907200,167215104,443,976,1954,132,232,19528,35556,0,0,0,0
empty_75.0,1,24,1,2.4556,3,2.29,3.87,6.16,12.57,0.17,6664806400,1702100992,8366907392,625,7598,47509504,167215104,650,976,2099,132,232,19528,35556,0,0,0,0
empty_75.0,1,25,1,2.5631,3,2.44,4.09,6.529999999999999,13.03,0.18,6678974464,1702100992,8381075456,679,7606,57987072,167288832,774,985,2130,132,232,19528,35556,0,0,0,0
empty_75.0,1,26,1,2.6683,3,2.45,4.1,6.55,13.83,0.19,6667702272,1702100992,8369803264,679,7626,57987072,167452672,774,1000,2149,132,234,19528,35896,0,0,0,0
empty_75.0,1,27,1,2.7736,3,2.45,4.1,6.55,14.67,0.19,6667702272,1702100992,8369803264,679,7626,57987072,167452672,774,1000,2149,133,236,19650,36138,0,0,0,0
empty_75.0,1,28,1,2.8792,3,2.52,4.12,6.640000000000001,15.41,0.19,6668476416,1702100992,8370577408,679,7626,57987072,167452672,774,1000,2149,133,239,19650,36520,0,0,0,0
empty_75.0,1,29,1,2.9853,3,2.6,4.22,6.82,16.04,0.19,6668476416,1702100992,8370577408,679,7626,57987072,167452672,774,1000,2149,135,239,20124,36520,0,0,0,0
empty_75.0,1,30,1,3.0916,3,2.69,4.34,7.029999999999999,16.68,0.19,6668476416,1702100992,8370577408,679,7626,57987072,167452672,774,1000,2149,135,239,20124,36520,0,0,0,0
