name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
raw_1000_2_0,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raw_1000_2_0,1,2,1,0.112,3,0.23,0.14,0.37,0.49,0.0,6813401088,1701838848,8515239936,0,0,0,0,0,0,0,6,6,579,648,0,0,0,0
raw_1000_2_0,1,3,1,0.2219,3,0.57,0.29,0.8599999999999999,0.82,0.0,6836056064,1701838848,8537894912,0,0,0,0,0,0,0,8,8,767,836,0,0,0,0
raw_1000_2_0,1,4,1,0.3286,3,0.92,0.48,1.4,1.09,0.0,6843564032,1701838848,8545402880,0,0,0,0,0,0,0,8,8,767,836,0,0,0,0
raw_1000_2_0,1,5,1,0.435,3,1.16,0.65,1.81,1.48,0.01,6845878272,1701838848,8547717120,0,6,0,1572864,0,4,10,8,8,767,836,0,0,0,0
raw_1000_2_0,1,6,1,0.5427,3,1.29,0.85,2.14,1.94,0.01,6822330368,1701838848,8524169216,0,502,0,24936448,0,90,154,8,8,767,836,0,0,0,0
raw_1000_2_0,1,7,1,0.6518,3,1.52,1.11,2.63,2.25,0.01,6817914880,1701838848,8519753728,0,1364,0,39059456,0,178,372,8,8,767,836,0,0,0,0
raw_1000_2_0,1,8,1,0.7596,3,1.7,1.39,3.09,2.6,0.01,6817660928,1701838848,8519499776,0,2207,0,52969472,0,259,586,8,8,767,836,0,0,0,0
raw_1000_2_0,1,9,1,0.8664,3,1.8,1.55,3.35,3.15,0.01,6805037056,1701838848,8506875904,0,3098,0,67633152,0,341,800,8,8,767,836,0,0,0,0
raw_1000_2_0,1,10,1,0.9714,3,2.08,1.76,3.84,3.43,0.02,6811021312,1701838848,8512860160,0,3707,0,77684736,0,434,917,17,22,3230,8618,0,0,0,0
