name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
namedgraph_15_15_1_10_True,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
namedgraph_15_15_1_10_True,1,2,1,0.1095,3,0.16,0.19,0.35,0.5,0.0,6690050048,1832124416,8522174464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
namedgraph_15_15_1_10_True,1,3,1,0.2146,3,0.37,0.37,0.74,0.91,0.0,6687604736,1832124416,8519729152,0,20,0,106496,0,139,16,7,7,927,1370,0,0,0,0
namedgraph_15_15_1_10_True,1,4,1,0.3235,3,0.53,0.55,1.08,1.41,0.0,6688374784,1832124416,8520499200,0,20,0,106496,0,139,16,7,7,927,1370,0,0,0,0
namedgraph_15_15_1_10_True,1,5,1,0.4312,3,0.65,0.74,1.3900000000000001,1.95,0.0,6688632832,1832124416,8520757248,0,30,0,2727936,0,191,31,8,8,1073,1484,0,0,0,0
namedgraph_15_15_1_10_True,1,6,1,0.5386,3,0.75,0.97,1.72,2.44,0.0,6688215040,1832124416,8520339456,0,78,0,15310848,0,230,91,8,8,1073,1484,0,0,0,0
namedgraph_15_15_1_10_True,1,7,1,0.6434,3,0.82,1.25,2.07,2.85,0.01,6661046272,1832124416,8493170688,0,1499,0,39657472,0,382,298,20,26,4085,9965,0,0,0,0
namedgraph_15_15_1_10_True,1,8,1,0.7503,3,0.84,1.4,2.2399999999999998,3.5,0.01,6644133888,1832124416,8476258304,0,2862,0,62038016,0,480,510,26,29,5592,10346,0,0,0,0
namedgraph_15_15_1_10_True,1,9,1,0.8547,3,0.92,1.55,2.47,4.07,0.01,6644137984,1832124416,8476262400,0,4107,0,82452480,0,567,720,28,31,5724,10604,0,0,0,0
namedgraph_15_15_1_10_True,1,10,1,0.9602,3,0.93,1.69,2.62,4.74,0.01,6644490240,1832124416,8476614656,0,5126,0,99164160,0,654,930,30,33,5918,10792,0,0,0,0
namedgraph_15_15_1_10_True,1,11,1,1.0645,3,0.95,1.85,2.8,5.38,0.02,6654074880,1832124416,8486199296,0,5376,0,113967104,0,705,1025,30,33,5918,10792,0,0,0,0
namedgraph_15_15_1_10_True,1,12,1,1.1693,3,1.15,2.03,3.1799999999999997,5.78,0.03,6645735424,1832124416,8477859840,0,5958,0,122609664,0,812,1187,31,35,5992,10988,0,0,0,0
namedgraph_15_15_1_10_True,1,13,1,1.2787,3,1.46,2.23,3.69,6.1,0.04,6655979520,1832124416,8488103936,0,6004,0,123002880,0,843,1233,36,41,6717,12244,0,0,0,0
namedgraph_15_15_1_10_True,1,14,1,1.3837,3,1.58,2.32,3.9,6.71,0.04,6656983040,1832124416,8489107456,0,6004,0,123002880,0,843,1233,36,41,6717,12244,0,0,0,0
namedgraph_15_15_1_10_True,1,15,1,1.4899,3,1.74,2.45,4.19,7.25,0.04,6661337088,1832124416,8493461504,0,6004,0,123002880,0,843,1233,39,43,9033,12472,0,0,0,0
namedgraph_15_15_1_10_True,1,16,1,1.5953,3,1.85,2.6,4.45,7.8,0.04,6662111232,1832124416,8494235648,0,6004,0,123002880,0,843,1233,39,43,9033,12472,0,0,0,0
namedgraph_15_15_1_10_True,1,17,1,1.7015,3,1.99,2.73,4.72,8.34,0.06,6661255168,1832124416,8493379584,0,6032,0,123240448,0,889,1275,39,43,9033,12472,0,0,0,0
namedgraph_15_15_1_10_True,1,18,1,1.8065,3,2.09,2.83,4.92,8.92,0.08,6666321920,1832124416,8498446336,0,6114,0,123822080,0,937,1334,44,50,9929,13472,0,0,0,0
namedgraph_15_15_1_10_True,1,19,1,1.9146,3,2.19,2.94,5.13,9.56,0.08,6681501696,1832124416,8513626112,0,6114,0,123822080,0,937,1334,44,50,9929,13472,0,0,0,0
namedgraph_15_15_1_10_True,1,20,1,2.0197,3,2.36,2.99,5.35,10.15,0.08,6696464384,1832124416,8528588800,0,6114,0,123822080,0,937,1334,44,50,9929,13472,0,0,0,0
namedgraph_15_15_1_10_True,1,21,1,2.1251,3,2.52,3.19,5.71,10.61,0.08,6679183360,1832124416,8511307776,0,6134,0,123985920,0,962,1366,44,56,9929,14100,0,0,0,0
namedgraph_15_15_1_10_True,1,22,1,2.2305,3,2.63,3.26,5.89,11.23,0.1,6668500992,1832124416,8500625408,67,6150,3399680,124133376,81,975,1405,44,56,9929,14100,0,0,0,0
namedgraph_15_15_1_10_True,1,23,1,2.3403,3,2.78,3.48,6.26,11.67,0.12,6682910720,1832124416,8515035136,175,6150,11436032,124133376,211,975,1483,44,59,9929,14526,0,0,0,0
namedgraph_15_15_1_10_True,1,24,1,2.4501,3,2.94,3.77,6.71,12.04,0.14,6683766784,1832124416,8515891200,342,6150,26279936,124133376,435,975,1554,46,61,10117,14768,0,0,0,0
namedgraph_15_15_1_10_True,1,25,1,2.5554,3,3.07,4.1,7.17,12.37,0.17,6682148864,1832124416,8514273280,624,6150,47505408,124133376,612,975,1696,46,61,10117,14768,0,0,0,0
namedgraph_15_15_1_10_True,1,26,1,2.6605,3,3.3,4.3,7.6,12.74,0.18,6692098048,1832124416,8524222464,678,6158,57982976,124207104,729,985,1726,46,61,10117,14768,0,0,0,0
namedgraph_15_15_1_10_True,1,27,1,2.7701,3,3.42,4.42,7.84,13.32,0.19,6692589568,1832124416,8524713984,678,6524,57982976,126296064,729,1037,1746,46,63,10117,14876,0,0,0,0
namedgraph_15_15_1_10_True,1,28,1,2.8755,3,3.51,4.53,8.04,13.96,0.19,6693335040,1832124416,8525459456,678,6524,57982976,126296064,729,1037,1746,46,63,10117,14876,0,0,0,0
namedgraph_15_15_1_10_True,1,29,1,2.9804,3,3.53,4.55,8.08,14.73,0.2,6693335040,1832124416,8525459456,678,6524,57982976,126296064,729,1037,1746,49,69,10387,15524,0,0,0,0
namedgraph_15_15_1_10_True,1,30,1,3.0859,3,3.54,4.55,8.09,15.57,0.2,6693335040,1832124416,8525459456,678,6524,57982976,126296064,729,1037,1746,52,69,10585,15524,0,0,0,0
namedgraph_15_15_1_10_True,1,31,1,3.1908,3,3.66,4.56,8.219999999999999,16.24,0.2,6692237312,1832124416,8524361728,678,6524,57982976,126296064,729,1037,1746,52,69,10585,15524,0,0,0,0
namedgraph_15_15_1_10_True,1,32,1,3.2965,3,3.74,4.59,8.33,16.97,0.2,6691987456,1832124416,8524111872,678,6524,57982976,126296064,729,1037,1746,55,72,10943,15965,0,0,0,0
namedgraph_15_15_1_10_True,1,33,1,3.4018,3,3.83,4.63,8.46,17.65,0.2,6694326272,1832124416,8526450688,678,6524,57982976,126296064,729,1037,1746,57,80,11175,16964,0,0,0,0
namedgraph_15_15_1_10_True,1,34,1,3.5067,3,3.89,4.68,8.57,18.36,0.2,6693851136,1832124416,8525975552,678,6524,57982976,126296064,729,1037,1746,57,82,11175,17291,0,0,0,0
namedgraph_15_15_1_10_True,1,35,1,3.6121,3,3.94,4.71,8.65,19.1,0.22,6686846976,1832124416,8518971392,678,6544,57982976,126459904,729,1068,1782,57,82,11175,17291,0,0,0,0
namedgraph_15_15_1_10_True,1,36,1,3.7175,3,4.15,4.79,8.940000000000001,19.63,0.22,6687105024,1832124416,8519229440,678,6544,57982976,126459904,729,1068,1782,57,83,11175,17508,0,0,0,0
namedgraph_15_15_1_10_True,1,37,1,3.8256,3,4.26,4.81,9.07,20.31,0.25,6687105024,1832124416,8519229440,678,6544,57982976,126459904,729,1068,1782,57,83,11175,17508,0,0,0,0
namedgraph_15_15_1_10_True,1,38,1,3.9305,3,4.36,4.89,9.25,20.94,0.26,6687105024,1832124416,8519229440,678,6544,57982976,126459904,729,1068,1782,57,84,11175,17725,0,0,0,0
namedgraph_15_15_1_10_True,1,39,1,4.0355,3,4.46,4.99,9.45,21.54,0.26,6688133120,1832124416,8520257536,678,6544,57982976,126459904,729,1068,1782,57,84,11175,17725,0,0,0,0
namedgraph_15_15_1_10_True,1,40,1,4.1405,3,4.49,5.02,9.51,22.3,0.26,6687170560,1832124416,8519294976,678,6544,57982976,126459904,729,1068,1782,57,85,11175,17930,0,0,0,0
namedgraph_15_15_1_10_True,1,41,1,4.2462,3,4.62,5.11,9.73,22.89,0.26,6687428608,1832124416,8519553024,678,6544,57982976,126459904,729,1068,1782,63,93,11974,19382,0,0,0,0
namedgraph_15_15_1_10_True,1,42,1,4.3522,3,4.74,5.21,9.95,23.5,0.26,6687428608,1832124416,8519553024,678,6544,57982976,126459904,729,1068,1782,98,165,16864,31068,0,0,0,0
namedgraph_15_15_1_10_True,1,43,1,4.4573,3,4.83,5.3,10.129999999999999,24.13,0.26,6679412736,1832124416,8511537152,678,6544,57982976,126459904,729,1068,1782,103,169,17745,31587,0,0,0,0
namedgraph_15_15_1_10_True,1,44,1,4.5625,3,4.87,5.37,10.24,24.85,0.26,6681964544,1832124416,8514088960,678,6544,57982976,126459904,729,1068,1782,107,178,18496,33589,0,0,0,0
namedgraph_15_15_1_10_True,1,45,1,4.6675,3,4.88,5.37,10.25,25.67,0.26,6681964544,1832124416,8514088960,678,6544,57982976,126459904,729,1068,1782,110,180,18750,33777,0,0,0,0
namedgraph_15_15_1_10_True,1,46,1,4.7734,3,4.89,5.41,10.3,26.47,0.26,6681964544,1832124416,8514088960,678,6544,57982976,126459904,729,1068,1782,110,180,18750,33777,0,0,0,0
