name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
namedgraph_0_5_1_1_True,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
namedgraph_0_5_1_1_True,1,2,1,0.1125,3,0.31,0.36,0.6699999999999999,0.15,0.0,7097569280,922746880,8020316160,0,698,0,11591680,0,122,196,0,0,0,0,0,0,0,0
namedgraph_0_5_1_1_True,1,3,1,0.2205,3,0.6,0.66,1.26,0.39,0.0,7100911616,922746880,8023658496,0,698,0,11591680,0,122,196,0,0,0,0,0,0,0,0
namedgraph_0_5_1_1_True,1,4,1,0.3267,3,0.88,0.8,1.6800000000000002,0.78,0.0,7110701056,922746880,8033447936,0,698,0,11591680,0,122,196,0,0,0,0,0,0,0,0
namedgraph_0_5_1_1_True,1,5,1,0.4376,3,1.04,0.99,2.0300000000000002,1.28,0.01,7128449024,922746880,8051195904,0,746,0,14032896,0,158,245,9,9,3408,1240,0,0,0,0
namedgraph_0_5_1_1_True,1,6,1,0.5471,3,1.11,1.12,2.2300000000000004,1.92,0.01,7128645632,922746880,8051392512,0,800,0,28188672,0,192,311,9,9,3408,1240,0,0,0,0
namedgraph_0_5_1_1_True,1,7,1,0.6562,3,1.13,1.33,2.46,2.53,0.01,7125938176,922746880,8048685056,0,1992,0,50249728,0,285,523,9,9,3408,1240,0,0,0,0
namedgraph_0_5_1_1_True,1,8,1,0.761,3,1.14,1.47,2.61,3.17,0.01,7123488768,922746880,8046235648,0,2908,0,65273856,0,369,733,9,9,3408,1240,0,0,0,0
namedgraph_0_5_1_1_True,1,9,1,0.8675,3,1.14,1.63,2.7699999999999996,3.83,0.02,7122706432,922746880,8045453312,0,4123,0,85475328,0,463,947,9,9,3408,1240,0,0,0,0
namedgraph_0_5_1_1_True,1,10,1,0.9735,3,1.16,1.8,2.96,4.44,0.04,7121670144,922746880,8044417024,0,5201,0,102973440,0,561,1154,10,10,3554,1354,0,0,0,0
namedgraph_0_5_1_1_True,1,11,1,1.0785,3,1.25,1.95,3.2,5.02,0.05,7123087360,922746880,8045834240,0,5269,0,116310016,0,609,1248,10,10,3554,1354,0,0,0,0
namedgraph_0_5_1_1_True,1,12,1,1.1834,3,1.38,2.16,3.54,5.49,0.05,7113359360,922746880,8036106240,0,5891,0,140787712,0,700,1410,11,11,3652,1480,0,0,0,0
namedgraph_0_5_1_1_True,1,13,1,1.2899,3,1.56,2.39,3.95,5.86,0.06,7112204288,922746880,8034951168,0,6912,0,157433856,0,797,1590,11,13,3652,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,14,1,1.3995,3,1.97,2.69,4.66,5.97,0.07,7115444224,922746880,8038191104,0,7037,0,158441472,0,888,1719,11,13,3652,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,15,1,1.5135,3,2.31,2.87,5.18,6.34,0.07,7119110144,922746880,8041857024,0,7037,0,158441472,0,888,1719,13,13,3824,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,16,1,1.621,3,2.46,2.98,5.4399999999999995,6.89,0.08,7119945728,922746880,8042692608,0,7084,0,158801920,0,919,1760,13,13,3824,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,17,1,1.7296,3,2.64,3.09,5.73,7.41,0.1,7128150016,922746880,8050896896,0,7157,0,159342592,0,956,1806,13,13,3824,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,18,1,1.84,3,2.83,3.25,6.08,7.91,0.1,7146008576,922746880,8068755456,0,7157,0,159342592,0,956,1806,13,13,3824,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,19,1,1.9463,3,3.08,3.32,6.4,8.42,0.1,7168651264,922746880,8091398144,0,7157,0,159342592,0,956,1806,13,13,3824,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,20,1,2.0523,3,3.37,3.42,6.79,8.84,0.1,7175557120,922746880,8098304000,0,7157,0,159342592,0,956,1806,13,13,3824,1708,0,0,0,0
namedgraph_0_5_1_1_True,1,21,1,2.158,3,3.58,3.59,7.17,9.26,0.1,7176724480,922746880,8099471360,0,7177,0,159506432,0,972,1830,13,18,3824,2246,0,0,0,0
namedgraph_0_5_1_1_True,1,22,1,2.2638,3,3.78,3.65,7.43,9.82,0.1,7178260480,922746880,8101007360,6,7177,229376,159506432,1,972,1836,13,18,3824,2246,0,0,0,0
namedgraph_0_5_1_1_True,1,23,1,2.3736,3,3.97,3.9,7.87,10.17,0.12,7171661824,922746880,8094408704,143,7197,9363456,159670272,141,983,1926,15,21,4019,2540,0,0,0,0
namedgraph_0_5_1_1_True,1,24,1,2.4854,3,4.19,4.14,8.33,10.56,0.13,7167610880,922746880,8090357760,235,7197,16764928,159670272,253,983,1956,17,23,4227,2782,0,0,0,0
namedgraph_0_5_1_1_True,1,25,1,2.5965,3,4.46,4.56,9.02,10.69,0.15,7159627776,922746880,8082374656,452,7217,33726464,159834112,563,998,2087,17,23,4227,2782,0,0,0,0
namedgraph_0_5_1_1_True,1,26,1,2.7075,3,4.75,4.96,9.71,10.83,0.16,7154442240,922746880,8077189120,642,7217,51462144,159834112,738,998,2200,18,25,4293,3082,0,0,0,0
namedgraph_0_5_1_1_True,1,27,1,2.8164,3,4.99,5.21,10.2,11.15,0.17,7153090560,922746880,8075837440,678,7227,57982976,159916032,818,1005,2226,19,28,4359,3516,0,0,0,0
namedgraph_0_5_1_1_True,1,28,1,2.922,3,5.07,5.21,10.280000000000001,11.91,0.17,7153098752,922746880,8075845632,678,7227,57982976,159916032,818,1005,2226,20,28,4425,3516,0,0,0,0
namedgraph_0_5_1_1_True,1,29,1,3.0277,3,5.16,5.22,10.379999999999999,12.64,0.17,7153065984,922746880,8075812864,678,7227,57982976,159916032,818,1005,2226,20,31,4425,3714,0,0,0,0
namedgraph_0_5_1_1_True,1,30,1,3.1336,3,5.26,5.26,10.52,13.34,0.17,7153033216,922746880,8075780096,678,7227,57982976,159916032,818,1005,2226,20,31,4425,3714,0,0,0,0
