name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
mappings_20_5,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mappings_20_5,1,2,1,0.1107,3,0.14,0.26,0.4,0.42,0.0,6165020672,1694760960,7859781632,0,1291,0,21266432,0,125,221,20,13,2219,1918,0,0,0,0
mappings_20_5,1,3,1,0.2187,3,0.26,0.53,0.79,0.85,0.0,6167109632,1694760960,7861870592,0,2032,0,33406976,0,202,436,22,17,2376,2387,0,0,0,0
mappings_20_5,1,4,1,0.327,3,0.32,0.72,1.04,1.44,0.0,6169382912,1694760960,7864143872,0,2919,0,49430528,0,287,652,24,21,2564,2763,0,0,0,0
mappings_20_5,1,5,1,0.4319,3,0.34,0.88,1.22,2.07,0.0,6169350144,1694760960,7864111104,0,3941,0,66240512,0,375,861,27,21,2762,2763,0,0,0,0
mappings_20_5,1,6,1,0.5367,3,0.36,1.04,1.4,2.7,0.0,6169317376,1694760960,7864078336,0,4486,0,86450176,0,458,995,27,21,2762,2763,0,0,0,0
mappings_20_5,1,7,1,0.6418,3,0.37,1.21,1.58,3.33,0.01,6168272896,1694760960,7863033856,0,4949,0,107216896,0,531,1129,27,21,2762,2763,0,0,0,0
mappings_20_5,1,8,1,0.751,3,0.38,1.36,1.7400000000000002,4.01,0.02,6168543232,1694760960,7863304192,0,5741,0,131276800,0,639,1316,27,21,2762,2763,0,0,0,0
mappings_20_5,1,9,1,0.8582,3,0.8,1.6,2.4000000000000004,4.15,0.03,6177759232,1694760960,7872520192,0,5895,0,132481024,0,739,1468,27,21,2762,2763,0,0,0,0
mappings_20_5,1,10,1,0.9632,3,0.92,1.67,2.59,4.79,0.03,6178004992,1694760960,7872765952,0,5895,0,132481024,0,739,1468,27,21,2762,2763,0,0,0,0
mappings_20_5,1,11,1,1.0695,3,1.06,1.79,2.85,5.35,0.03,6183034880,1694760960,7877795840,0,5895,0,132481024,0,739,1468,36,35,5173,10501,0,0,0,0
mappings_20_5,1,12,1,1.1749,3,1.13,1.89,3.0199999999999996,5.98,0.06,6181945344,1694760960,7876706304,0,5999,0,133234688,0,799,1538,41,37,6594,10760,0,0,0,0
mappings_20_5,1,13,1,1.2799,3,1.25,1.98,3.23,6.57,0.07,6190256128,1694760960,7885017088,0,6017,0,133406720,0,811,1556,41,37,6594,10760,0,0,0,0
mappings_20_5,1,14,1,1.3847,3,1.31,2.07,3.38,7.25,0.07,6206754816,1694760960,7901515776,0,6027,0,133488640,0,817,1566,41,37,6594,10760,0,0,0,0
mappings_20_5,1,15,1,1.4898,3,1.47,2.13,3.5999999999999996,7.85,0.07,6216015872,1694760960,7910776832,0,6027,0,133488640,0,817,1566,41,37,6594,10760,0,0,0,0
mappings_20_5,1,16,1,1.5965,3,1.58,2.23,3.81,8.46,0.07,6216736768,1694760960,7911497728,0,6048,0,133660672,0,836,1592,41,43,6594,11388,0,0,0,0
mappings_20_5,1,17,1,1.7014,3,1.68,2.31,3.99,9.08,0.08,6216044544,1694760960,7910805504,12,6062,385024,133799936,4,843,1614,41,43,6594,11388,0,0,0,0
mappings_20_5,1,18,1,1.8081,3,1.78,2.53,4.31,9.57,0.1,6227062784,1694760960,7921823744,143,6081,9363456,133906432,107,848,1684,41,45,6594,11728,0,0,0,0
mappings_20_5,1,19,1,1.9139,3,1.91,2.79,4.7,9.96,0.11,6226255872,1694760960,7921016832,332,6081,25739264,133906432,337,848,1755,45,49,8991,12196,0,0,0,0
