name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
join_relation_1_5_50.0,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
join_relation_1_5_50.0,1,2,1,0.1072,3,0.09,0.08,0.16999999999999998,0.64,0.01,6514270208,1577844736,8092114944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
join_relation_1_5_50.0,1,3,1,0.2121,3,0.21,0.2,0.41000000000000003,1.2,0.02,6518398976,1577844736,8096243712,0,0,0,0,0,0,0,21,37,3498,6179,0,0,0,0
join_relation_1_5_50.0,1,4,1,0.3171,3,0.29,0.32,0.61,1.79,0.04,6515191808,1577844736,8093036544,0,20,0,163840,0,26,30,21,39,3498,6387,0,0,0,0
join_relation_1_5_50.0,1,5,1,0.4244,3,0.38,0.48,0.86,2.36,0.05,6515417088,1577844736,8093261824,0,32,0,3309568,0,80,46,22,41,3564,6639,0,0,0,0
join_relation_1_5_50.0,1,6,1,0.5293,3,0.47,0.65,1.12,2.91,0.06,6518071296,1577844736,8095916032,0,54,0,9076736,0,96,82,24,43,3752,6827,0,0,0,0
join_relation_1_5_50.0,1,7,1,0.6342,3,0.58,0.93,1.51,3.28,0.07,6461911040,1577844736,8039755776,0,1367,0,43008000,0,296,283,24,43,3752,6827,0,0,0,0
join_relation_1_5_50.0,1,8,1,0.7436,3,0.68,1.19,1.87,3.72,0.08,6453440512,1577844736,8031285248,0,2307,0,58425344,0,375,499,24,43,3752,6827,0,0,0,0
join_relation_1_5_50.0,1,9,1,0.8485,3,0.77,1.38,2.15,4.25,0.08,6453506048,1577844736,8031350784,0,3146,0,72187904,0,457,710,24,44,3752,6977,0,0,0,0
join_relation_1_5_50.0,1,10,1,0.9579,3,0.83,1.56,2.39,4.85,0.09,6454755328,1577844736,8032600064,0,4263,0,90267648,0,560,928,25,44,3818,6977,0,0,0,0
join_relation_1_5_50.0,1,11,1,1.0654,3,0.89,1.72,2.61,5.46,0.09,6432464896,1577844736,8010309632,0,5009,0,106381312,0,654,1044,25,44,3818,6977,0,0,0,0
join_relation_1_5_50.0,1,12,1,1.1704,3,0.97,1.89,2.86,6.01,0.1,6432038912,1577844736,8009883648,0,5861,0,133013504,0,748,1221,25,44,3818,6977,0,0,0,0
join_relation_1_5_50.0,1,13,1,1.2808,3,1.35,2.15,3.5,6.19,0.12,6443560960,1577844736,8021405696,0,5999,0,134152192,0,837,1349,39,59,7612,15032,0,0,0,0
join_relation_1_5_50.0,1,14,1,1.4013,3,1.52,2.31,3.83,6.78,0.13,6447349760,1577844736,8025194496,0,6025,0,134389760,0,849,1367,39,59,7612,15032,0,0,0,0
join_relation_1_5_50.0,1,15,1,1.5071,3,1.67,2.42,4.09,7.3,0.16,6454226944,1577844736,8032071680,0,6108,0,134971392,0,891,1423,43,61,10240,15272,0,0,0,0
join_relation_1_5_50.0,1,16,1,1.6238,3,1.85,2.55,4.4,7.89,0.16,6468894720,1577844736,8046739456,0,6120,0,135061504,0,898,1435,43,61,10240,15272,0,0,0,0
join_relation_1_5_50.0,1,17,1,1.7287,3,2.06,2.62,4.68,8.43,0.16,6482305024,1577844736,8060149760,0,6120,0,135061504,0,898,1435,43,61,10240,15272,0,0,0,0
join_relation_1_5_50.0,1,18,1,1.8369,3,2.36,2.88,5.24,8.68,0.17,6483312640,1577844736,8061157376,0,6142,0,135233536,0,921,1464,43,66,10240,15810,0,0,0,0
