name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
raw_10_7_0,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raw_10_7_0,1,2,1,0.1079,3,0.13,0.1,0.23,0.59,0.0,7888392192,580911104,8469303296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raw_10_7_0,1,3,1,0.2162,3,0.37,0.31,0.6799999999999999,0.97,0.0,7878406144,580911104,8459317248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raw_10_7_0,1,4,1,0.3229,3,0.54,0.52,1.06,1.4,0.0,7879602176,580911104,8460513280,2,56,32768,14680064,0,83,73,0,0,0,0,0,0,0,0
raw_10_7_0,1,5,1,0.4297,3,0.6,0.67,1.27,2.0,0.01,7875764224,580911104,8456675328,4,667,65536,30040064,1,150,192,0,4,0,2254,0,0,0,0
raw_10_7_0,1,6,1,0.5352,3,0.63,0.83,1.46,2.6,0.01,7872049152,580911104,8452960256,4,1591,65536,53460992,1,254,370,0,4,0,2254,0,0,0,0
raw_10_7_0,1,7,1,0.642,3,1.0,1.07,2.0700000000000003,2.8,0.04,7876415488,580911104,8457326592,4,1734,65536,54575104,1,347,502,3,5,765,2368,0,0,0,0
raw_10_7_0,1,8,1,0.7559,3,1.22,1.24,2.46,3.23,0.06,7881449472,580911104,8462360576,4,1843,65536,55394304,1,415,584,3,5,765,2368,0,0,0,0
raw_10_7_0,1,9,1,0.8623,3,1.44,1.39,2.83,3.67,0.06,7882428416,580911104,8463339520,4,1843,65536,55394304,1,415,584,3,5,765,2368,0,0,0,0
raw_10_7_0,1,10,1,0.9673,3,1.61,1.46,3.0700000000000003,4.23,0.06,7891935232,580911104,8472846336,4,1843,65536,55394304,1,415,584,3,5,765,2368,0,0,0,0
raw_10_7_0,1,11,1,1.0765,3,1.85,1.56,3.41,4.72,0.06,7904522240,580911104,8485433344,4,1843,65536,55394304,1,415,584,3,5,765,2368,0,0,0,0
raw_10_7_0,1,12,1,1.1851,3,2.16,1.67,3.83,5.12,0.06,7889428480,580911104,8470339584,4,1867,65536,55574528,1,467,619,7,16,2991,5022,0,0,0,0
raw_10_7_0,1,13,1,1.2909,3,2.27,1.92,4.1899999999999995,5.55,0.08,7879307264,580911104,8460218368,154,1883,9043968,55721984,277,487,687,8,16,3051,5022,0,0,0,0
raw_10_7_0,1,14,1,1.3988,3,2.4,2.15,4.55,6.02,0.09,7911624704,580911104,8492535808,268,1883,19972096,55721984,486,487,746,10,16,3183,5022,0,0,0,0
raw_10_7_0,1,15,1,1.5042,3,2.57,2.32,4.89,6.5,0.1,7928639488,580911104,8509550592,329,1883,23437312,55721984,581,487,780,10,19,3183,5216,0,0,0,0
raw_10_7_0,1,16,1,1.6119,3,2.69,2.41,5.1,7.09,0.12,7919046656,580911104,8499957760,364,1903,38486016,55885824,634,499,836,10,22,3183,5646,0,0,0,0
raw_10_7_0,1,17,1,1.7169,3,2.77,2.49,5.26,7.72,0.16,7916425216,580911104,8497336320,455,1903,55943168,55885824,695,499,940,12,25,3431,5982,0,0,0,0
raw_10_7_0,1,18,1,1.8224,3,2.95,2.55,5.5,8.29,0.18,7920406528,580911104,8501317632,505,1903,57794560,55885824,709,499,996,12,25,3431,5982,0,0,0,0
raw_10_7_0,1,19,1,1.9279,3,3.11,2.59,5.699999999999999,8.88,0.2,7926312960,580911104,8507224064,589,1903,60383232,55885824,737,499,1091,12,25,3431,5982,0,0,0,0
raw_10_7_0,1,20,1,2.0332,3,3.3,2.65,5.949999999999999,9.44,0.23,7930945536,580911104,8511856640,649,1903,65708032,55885824,775,499,1161,15,30,5530,6593,0,0,0,0
raw_10_7_0,1,21,1,2.1422,3,3.62,2.7,6.32,9.89,0.24,7936921600,580911104,8517832704,669,1903,66748416,55885824,790,499,1195,18,31,5808,6707,0,0,0,0
raw_10_7_0,1,22,1,2.2504,3,4.05,2.8,6.85,10.18,0.24,7943335936,580911104,8524247040,671,1903,66854912,55885824,792,499,1201,23,34,10671,6989,0,0,0,0
raw_10_7_0,1,23,1,2.3567,3,4.35,2.88,7.2299999999999995,10.6,0.26,7945916416,580911104,8526827520,675,1903,67067904,55885824,796,499,1284,23,34,10671,6989,0,0,0,0
raw_10_7_0,1,24,1,2.4668,3,4.68,2.97,7.65,10.96,0.29,7947481088,580911104,8528392192,693,1903,68067328,55885824,807,499,1414,24,35,10800,7130,0,0,0,0
raw_10_7_0,1,25,1,2.5751,3,5.0,3.12,8.120000000000001,11.31,0.32,7954808832,580911104,8535719936,720,1903,77496320,55885824,846,499,1545,25,42,10886,8622,0,0,0,0
raw_10_7_0,1,26,1,2.6827,3,5.25,3.24,8.49,11.74,0.35,7954972672,580911104,8535883776,746,1903,78938112,55885824,861,499,1659,25,44,10886,9036,0,0,0,0
raw_10_7_0,1,27,1,2.7876,3,5.42,3.38,8.8,12.2,0.38,7955329024,580911104,8536240128,818,1903,82952192,55885824,886,499,1755,25,45,10886,9900,0,0,0,0
raw_10_7_0,1,28,1,2.8951,3,5.55,3.43,8.98,12.83,0.42,7958347776,580911104,8539258880,878,1905,86032384,55894016,911,499,1841,25,45,10886,9900,0,0,0,0
raw_10_7_0,1,29,1,3.0003,3,5.85,3.47,9.32,13.31,0.42,7951392768,580911104,8532303872,878,1905,86032384,55894016,911,499,1855,25,48,10886,10357,0,0,0,0
raw_10_7_0,1,30,1,3.1053,3,6.14,3.53,9.67,13.74,0.44,7951024128,580911104,8531935232,916,1905,87416832,55894016,948,499,1904,25,48,10886,10357,0,0,0,0
raw_10_7_0,1,31,1,3.2146,3,6.6,3.63,10.23,14.0,0.46,7954604032,580911104,8535515136,936,1905,89546752,55894016,971,499,1940,27,54,11081,11877,0,0,0,0
raw_10_7_0,1,32,1,3.3231,3,6.84,3.77,10.61,14.42,0.48,7955525632,580911104,8536436736,990,2193,95141888,57442304,1025,516,2002,31,54,11327,11877,0,0,0,0
raw_10_7_0,1,33,1,3.4309,3,7.12,3.84,10.96,14.89,0.49,7957315584,580911104,8538226688,1029,2193,99172352,57442304,1047,516,2042,31,56,11327,12225,0,0,0,0
raw_10_7_0,1,34,1,3.536,3,7.35,3.94,11.29,15.35,0.5,7958622208,580911104,8539533312,1195,2193,104636416,57442304,1086,516,2183,50,83,14546,17470,0,0,0,0
